home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
England,Czech Republic,Neutral,1.999,0.736,67.2,21.3,11.6,67.5,7.1,8.5,11.7,2.3,3.0,83.1,16.9,"[{""score"": ""1 - 0"", ""pct"": 13.469999999999999}, {""score"": ""2 - 0"", ""pct"": 13.239999999999998}, {""score"": ""1 - 1"", ""pct"": 9.379999999999999}]"
England,Turkey,Neutral,1.847,0.87,60.1,23.8,16.1,61.0,7.4,8.8,15.9,3.2,3.8,77.1,22.9,"[{""score"": ""1 - 0"", ""pct"": 12.86}, {""score"": ""1 - 1"", ""pct"": 10.879999999999999}, {""score"": ""2 - 0"", ""pct"": 10.77}]"
England,South Africa,Neutral,2.111,0.553,74.4,18.2,7.5,74.3,7.3,7.9,7.0,1.5,2.0,89.5,10.5,"[{""score"": ""2 - 0"", ""pct"": 15.55}, {""score"": ""1 - 0"", ""pct"": 15.14}, {""score"": ""3 - 0"", ""pct"": 10.51}]"
England,Bosnia and Herzegovina,Neutral,2.344,0.592,77.4,15.5,7.1,76.8,6.7,6.7,6.9,1.4,1.7,90.1,9.9,"[{""score"": ""2 - 0"", ""pct"": 14.330000000000002}, {""score"": ""1 - 0"", ""pct"": 13.23}, {""score"": ""3 - 0"", ""pct"": 10.7}]"
England,Egypt,Neutral,1.705,0.689,62.0,24.5,13.5,61.3,7.7,10.1,14.2,2.9,3.7,79.1,20.8,"[{""score"": ""1 - 0"", ""pct"": 15.36}, {""score"": ""2 - 0"", ""pct"": 13.309999999999999}, {""score"": ""1 - 1"", ""pct"": 10.48}]"
England,Japan,Neutral,1.427,0.982,47.1,27.8,25.1,47.2,7.2,10.0,24.6,4.9,6.0,64.4,35.6,"[{""score"": ""1 - 0"", ""pct"": 12.809999999999999}, {""score"": ""1 - 1"", ""pct"": 12.27}, {""score"": ""0 - 0"", ""pct"": 10.16}]"
England,Germany,Neutral,1.532,1.177,44.3,27.1,28.5,45.1,6.6,8.5,28.3,5.1,6.5,60.2,39.8,"[{""score"": ""1 - 1"", ""pct"": 11.99}, {""score"": ""1 - 0"", ""pct"": 10.47}, {""score"": ""2 - 1"", ""pct"": 8.9}]"
England,Cape Verde,Neutral,2.248,0.55,77.2,16.6,6.2,77.6,6.5,6.8,6.3,1.1,1.6,91.0,9.0,"[{""score"": ""2 - 0"", ""pct"": 15.32}, {""score"": ""1 - 0"", ""pct"": 14.149999999999999}, {""score"": ""3 - 0"", ""pct"": 11.1}]"
England,Ghana,Neutral,2.112,0.596,72.7,19.0,8.3,72.8,7.4,7.4,8.6,1.6,2.1,87.7,12.3,"[{""score"": ""1 - 0"", ""pct"": 15.049999999999999}, {""score"": ""2 - 0"", ""pct"": 15.010000000000002}, {""score"": ""3 - 0"", ""pct"": 10.27}]"
England,Colombia,Neutral,1.26,1.095,38.5,29.8,31.7,39.5,6.4,9.6,30.6,5.2,8.7,55.5,44.5,"[{""score"": ""1 - 1"", ""pct"": 13.059999999999999}, {""score"": ""1 - 0"", ""pct"": 11.63}, {""score"": ""0 - 0"", ""pct"": 11.05}]"
