home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Haiti,Croatia,Neutral,0.814,2.202,11.5,18.9,69.7,11.8,2.2,2.5,68.8,7.7,7.0,16.5,83.5,"[{""score"": ""0 - 2"", ""pct"": 12.35}, {""score"": ""0 - 1"", ""pct"": 11.459999999999999}, {""score"": ""1 - 2"", ""pct"": 9.54}]"
Haiti,Switzerland,Neutral,0.857,2.235,11.8,19.0,69.2,11.3,2.2,2.5,69.2,7.5,7.2,16.1,83.9,"[{""score"": ""0 - 2"", ""pct"": 11.25}, {""score"": ""0 - 1"", ""pct"": 10.96}, {""score"": ""1 - 2"", ""pct"": 9.65}]"
Haiti,United States,Neutral,0.977,1.802,19.1,24.7,56.3,19.3,3.6,4.5,56.5,7.5,8.5,27.4,72.6,"[{""score"": ""0 - 1"", ""pct"": 11.41}, {""score"": ""1 - 1"", ""pct"": 11.05}, {""score"": ""0 - 2"", ""pct"": 9.87}]"
Haiti,Netherlands,Neutral,0.774,2.589,8.2,14.7,77.2,8.1,1.4,1.5,77.2,6.3,5.5,11.0,89.0,"[{""score"": ""0 - 2"", ""pct"": 12.049999999999999}, {""score"": ""0 - 3"", ""pct"": 9.6}, {""score"": ""1 - 2"", ""pct"": 9.56}]"
Haiti,Turkey,Neutral,0.917,2.144,13.8,21.1,65.1,14.0,2.5,3.1,66.0,6.9,7.5,19.6,80.4,"[{""score"": ""0 - 2"", ""pct"": 10.97}, {""score"": ""0 - 1"", ""pct"": 10.08}, {""score"": ""1 - 2"", ""pct"": 9.610000000000001}]"
Haiti,Senegal,Neutral,0.842,1.906,15.2,22.2,62.6,14.5,2.7,4.2,63.3,7.2,8.1,21.4,78.6,"[{""score"": ""0 - 1"", ""pct"": 12.920000000000002}, {""score"": ""0 - 2"", ""pct"": 11.28}, {""score"": ""1 - 1"", ""pct"": 10.190000000000001}]"
Haiti,Iran,Neutral,0.857,1.895,15.3,22.6,62.1,15.2,3.0,3.7,61.8,7.8,8.7,21.8,78.2,"[{""score"": ""0 - 1"", ""pct"": 12.870000000000001}, {""score"": ""0 - 2"", ""pct"": 11.37}, {""score"": ""1 - 2"", ""pct"": 9.84}]"
Haiti,Argentina,Neutral,0.549,2.694,4.6,11.9,83.5,4.7,0.9,1.0,82.5,6.0,5.0,6.6,93.4,"[{""score"": ""0 - 2"", ""pct"": 15.06}, {""score"": ""0 - 3"", ""pct"": 12.870000000000001}, {""score"": ""0 - 1"", ""pct"": 10.620000000000001}]"
Haiti,Bosnia and Herzegovina,Neutral,1.344,1.352,36.7,26.8,36.5,35.9,6.0,7.6,36.9,6.4,7.3,49.5,50.5,"[{""score"": ""1 - 1"", ""pct"": 11.459999999999999}, {""score"": ""0 - 1"", ""pct"": 9.55}, {""score"": ""1 - 0"", ""pct"": 9.08}]"
Haiti,Scotland,Neutral,0.967,1.815,18.7,23.8,57.5,18.5,3.7,4.7,57.3,7.6,8.2,26.9,73.1,"[{""score"": ""0 - 1"", ""pct"": 12.27}, {""score"": ""1 - 1"", ""pct"": 10.5}, {""score"": ""1 - 2"", ""pct"": 10.2}]"
Haiti,South Africa,Neutral,1.189,1.269,32.9,28.6,38.5,33.4,5.9,7.6,37.7,6.7,8.8,46.9,53.1,"[{""score"": ""1 - 1"", ""pct"": 13.33}, {""score"": ""0 - 1"", ""pct"": 11.33}, {""score"": ""1 - 0"", ""pct"": 10.38}]"
Haiti,Tunisia,Neutral,0.953,1.474,23.9,27.8,48.3,23.2,4.1,6.8,49.6,7.0,9.3,34.1,65.9,"[{""score"": ""1 - 1"", ""pct"": 12.659999999999998}, {""score"": ""0 - 1"", ""pct"": 12.659999999999998}, {""score"": ""0 - 0"", ""pct"": 9.8}]"
Haiti,New Zealand,Neutral,1.189,1.15,35.6,30.4,34.0,34.8,6.2,8.8,35.1,6.2,8.9,49.8,50.2,"[{""score"": ""1 - 1"", ""pct"": 13.639999999999999}, {""score"": ""0 - 0"", ""pct"": 11.129999999999999}, {""score"": ""0 - 1"", ""pct"": 11.07}]"
