home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Mexico,Qatar,Neutral,2.446,0.638,78.1,15.1,6.7,78.6,6.0,6.0,6.6,1.3,1.6,90.6,9.4,"[{""score"": ""2 - 0"", ""pct"": 14.299999999999999}, {""score"": ""1 - 0"", ""pct"": 11.82}, {""score"": ""3 - 0"", ""pct"": 10.82}]"
Mexico,Iraq,Neutral,1.817,0.634,65.6,23.3,11.1,65.9,7.5,9.9,10.8,2.3,3.6,83.3,16.7,"[{""score"": ""1 - 0"", ""pct"": 16.29}, {""score"": ""2 - 0"", ""pct"": 13.700000000000001}, {""score"": ""1 - 1"", ""pct"": 10.190000000000001}]"
Mexico,Iran,Neutral,1.267,0.953,43.7,29.4,26.9,42.5,7.1,10.9,26.8,5.1,7.5,60.5,39.5,"[{""score"": ""1 - 0"", ""pct"": 13.76}, {""score"": ""1 - 1"", ""pct"": 13.139999999999999}, {""score"": ""0 - 0"", ""pct"": 11.459999999999999}]"
Mexico,Canada,Neutral,1.427,0.941,47.0,28.9,24.1,48.4,6.9,9.8,24.1,4.6,6.3,65.0,35.0,"[{""score"": ""1 - 1"", ""pct"": 13.18}, {""score"": ""1 - 0"", ""pct"": 12.9}, {""score"": ""0 - 0"", ""pct"": 10.43}]"
Mexico,France,Neutral,0.969,1.505,23.4,26.7,49.9,22.8,4.5,5.9,49.4,7.6,9.8,33.2,66.8,"[{""score"": ""0 - 1"", ""pct"": 13.18}, {""score"": ""1 - 1"", ""pct"": 12.02}, {""score"": ""0 - 2"", ""pct"": 9.41}]"
Mexico,Switzerland,Neutral,1.265,1.16,38.6,28.4,33.0,38.6,6.0,8.8,32.7,5.5,8.4,53.4,46.6,"[{""score"": ""1 - 1"", ""pct"": 12.86}, {""score"": ""1 - 0"", ""pct"": 11.25}, {""score"": ""0 - 1"", ""pct"": 10.459999999999999}]"
Mexico,South Africa,Neutral,1.609,0.685,59.4,25.7,14.8,60.3,7.2,10.5,14.4,2.8,4.8,78.0,22.0,"[{""score"": ""1 - 0"", ""pct"": 16.85}, {""score"": ""2 - 0"", ""pct"": 12.91}, {""score"": ""1 - 1"", ""pct"": 10.96}]"
Mexico,Spain,Neutral,0.857,1.67,18.0,25.1,56.8,17.5,3.5,5.0,57.3,7.4,9.2,26.1,73.9,"[{""score"": ""0 - 1"", ""pct"": 13.86}, {""score"": ""0 - 2"", ""pct"": 11.33}, {""score"": ""1 - 1"", ""pct"": 11.29}]"
Mexico,Colombia,Neutral,0.966,1.281,27.0,29.7,43.3,26.6,5.0,8.0,43.2,7.1,10.2,39.5,60.5,"[{""score"": ""0 - 1"", ""pct"": 13.74}, {""score"": ""1 - 1"", ""pct"": 13.13}, {""score"": ""0 - 0"", ""pct"": 11.559999999999999}]"
Mexico,Czech Republic,Neutral,1.641,0.868,55.1,26.1,18.7,56.2,7.5,9.4,18.4,3.2,5.2,73.1,26.9,"[{""score"": ""1 - 0"", ""pct"": 13.77}, {""score"": ""1 - 1"", ""pct"": 12.04}, {""score"": ""2 - 0"", ""pct"": 10.31}]"
