home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Belgium,Japan,Neutral,1.428,1.179,42.2,28.0,29.8,42.4,7.0,8.2,29.6,5.5,7.2,57.7,42.3,"[{""score"": ""1 - 1"", ""pct"": 12.590000000000002}, {""score"": ""1 - 0"", ""pct"": 10.89}, {""score"": ""2 - 1"", ""pct"": 9.030000000000001}]"
Belgium,Norway,Neutral,1.629,1.283,45.0,25.4,29.6,44.5,7.1,7.7,29.5,5.1,5.9,59.4,40.6,"[{""score"": ""1 - 1"", ""pct"": 11.0}, {""score"": ""1 - 0"", ""pct"": 9.32}, {""score"": ""2 - 1"", ""pct"": 9.08}]"
Belgium,Uzbekistan,Neutral,2.105,0.787,68.4,19.7,11.9,69.0,7.4,7.4,11.1,2.4,2.6,83.8,16.2,"[{""score"": ""2 - 0"", ""pct"": 12.35}, {""score"": ""1 - 0"", ""pct"": 12.25}, {""score"": ""2 - 1"", ""pct"": 9.62}]"
Belgium,New Zealand,Neutral,2.493,0.639,79.0,14.5,6.5,78.5,6.5,5.7,6.8,1.1,1.4,90.7,9.3,"[{""score"": ""2 - 0"", ""pct"": 14.069999999999999}, {""score"": ""1 - 0"", ""pct"": 11.940000000000001}, {""score"": ""3 - 0"", ""pct"": 10.71}]"
Belgium,Ivory Coast,Neutral,1.73,0.953,55.5,24.8,19.7,56.0,7.7,8.7,19.8,3.1,4.7,72.4,27.6,"[{""score"": ""1 - 0"", ""pct"": 12.33}, {""score"": ""1 - 1"", ""pct"": 11.39}, {""score"": ""2 - 0"", ""pct"": 10.31}]"
Belgium,Czech Republic,Neutral,2.049,0.916,63.7,21.3,15.0,64.4,7.4,7.4,14.7,2.7,3.4,79.2,20.8,"[{""score"": ""1 - 0"", ""pct"": 10.9}, {""score"": ""2 - 1"", ""pct"": 10.209999999999999}, {""score"": ""2 - 0"", ""pct"": 10.2}]"
Belgium,Jordan,Neutral,2.387,0.834,72.6,17.0,10.4,72.2,6.9,6.4,10.4,2.0,2.1,85.4,14.5,"[{""score"": ""2 - 0"", ""pct"": 11.72}, {""score"": ""1 - 0"", ""pct"": 10.37}, {""score"": ""2 - 1"", ""pct"": 9.36}]"
Belgium,Colombia,Neutral,1.143,1.305,31.4,28.6,40.0,30.9,6.0,7.7,40.0,6.5,8.8,44.7,55.3,"[{""score"": ""1 - 1"", ""pct"": 13.05}, {""score"": ""0 - 1"", ""pct"": 11.709999999999999}, {""score"": ""1 - 0"", ""pct"": 9.89}]"
Belgium,Iraq,Neutral,2.305,0.643,75.8,16.8,7.4,74.9,6.6,6.8,8.2,1.6,1.9,88.3,11.7,"[{""score"": ""2 - 0"", ""pct"": 14.19}, {""score"": ""1 - 0"", ""pct"": 12.709999999999999}, {""score"": ""3 - 0"", ""pct"": 10.870000000000001}]"
Belgium,Qatar,Neutral,3.043,0.644,85.3,10.6,4.1,85.3,5.2,3.9,4.2,0.7,0.8,94.3,5.7,"[{""score"": ""2 - 0"", ""pct"": 11.97}, {""score"": ""3 - 0"", ""pct"": 11.27}, {""score"": ""4 - 0"", ""pct"": 8.62}]"
