home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Haiti,Sweden,Neutral,1.056,1.964,18.9,22.8,58.3,19.0,4.3,4.3,57.9,7.1,7.5,27.5,72.5,"[{""score"": ""1 - 1"", ""pct"": 10.5}, {""score"": ""0 - 1"", ""pct"": 10.11}, {""score"": ""1 - 2"", ""pct"": 10.07}]"
Haiti,Croatia,Neutral,0.803,2.227,11.3,18.5,70.2,10.9,2.2,2.5,70.0,7.4,7.0,15.6,84.4,"[{""score"": ""0 - 2"", ""pct"": 11.91}, {""score"": ""0 - 1"", ""pct"": 11.24}, {""score"": ""1 - 2"", ""pct"": 9.45}]"
Haiti,Ghana,Neutral,1.102,1.342,29.6,28.5,41.8,30.8,5.1,7.2,40.8,7.0,9.0,43.2,56.8,"[{""score"": ""1 - 1"", ""pct"": 13.15}, {""score"": ""0 - 1"", ""pct"": 12.13}, {""score"": ""0 - 0"", ""pct"": 9.39}]"
Haiti,Uzbekistan,Neutral,0.962,1.517,23.1,27.3,49.7,22.4,4.3,6.2,50.1,7.4,9.6,32.9,67.1,"[{""score"": ""0 - 1"", ""pct"": 12.68}, {""score"": ""1 - 1"", ""pct"": 12.42}, {""score"": ""0 - 0"", ""pct"": 9.33}]"
Haiti,Cape Verde,Neutral,1.156,1.233,34.0,28.4,37.6,33.9,5.6,7.9,36.9,6.4,9.3,47.4,52.6,"[{""score"": ""1 - 1"", ""pct"": 12.879999999999999}, {""score"": ""0 - 1"", ""pct"": 11.23}, {""score"": ""1 - 0"", ""pct"": 10.45}]"
Haiti,Curaçao,Neutral,1.623,1.056,50.9,25.8,23.3,49.9,6.9,9.5,23.7,4.5,5.6,66.3,33.7,"[{""score"": ""1 - 0"", ""pct"": 11.82}, {""score"": ""1 - 1"", ""pct"": 11.34}, {""score"": ""2 - 1"", ""pct"": 9.45}]"
Haiti,Colombia,Neutral,0.641,2.397,7.5,16.2,76.3,6.7,1.3,1.7,77.5,6.5,6.3,9.7,90.3,"[{""score"": ""0 - 2"", ""pct"": 13.94}, {""score"": ""0 - 1"", ""pct"": 11.93}, {""score"": ""0 - 3"", ""pct"": 10.33}]"
Haiti,Switzerland,Neutral,0.821,2.232,10.9,18.6,70.5,10.9,2.1,2.3,70.5,7.0,7.1,15.4,84.6,"[{""score"": ""0 - 2"", ""pct"": 11.99}, {""score"": ""0 - 1"", ""pct"": 11.01}, {""score"": ""1 - 2"", ""pct"": 9.36}]"
Haiti,Morocco,Neutral,0.593,2.027,8.6,19.7,71.7,8.4,1.8,2.4,71.2,7.5,8.7,12.5,87.5,"[{""score"": ""0 - 1"", ""pct"": 15.620000000000001}, {""score"": ""0 - 2"", ""pct"": 15.28}, {""score"": ""0 - 3"", ""pct"": 9.59}]"
Haiti,Portugal,Neutral,0.646,2.663,5.9,13.1,80.9,6.2,1.0,1.3,79.9,6.4,5.2,8.5,91.4,"[{""score"": ""0 - 2"", ""pct"": 13.819999999999999}, {""score"": ""0 - 3"", ""pct"": 11.59}, {""score"": ""0 - 1"", ""pct"": 10.059999999999999}]"
Haiti,United States,Neutral,0.917,1.965,15.6,22.2,62.2,15.5,2.8,3.9,62.7,7.3,7.8,22.2,77.8,"[{""score"": ""0 - 1"", ""pct"": 12.0}, {""score"": ""0 - 2"", ""pct"": 10.549999999999999}, {""score"": ""1 - 1"", ""pct"": 9.89}]"
Haiti,Brazil,Neutral,0.616,2.715,5.2,12.4,82.3,4.9,1.1,0.9,82.7,5.7,4.8,6.9,93.1,"[{""score"": ""0 - 2"", ""pct"": 13.86}, {""score"": ""0 - 3"", ""pct"": 12.04}, {""score"": ""0 - 1"", ""pct"": 10.09}]"
Haiti,Turkey,Neutral,0.929,2.065,14.3,21.1,64.6,14.5,3.0,3.4,64.0,7.3,7.8,20.9,79.1,"[{""score"": ""0 - 2"", ""pct"": 11.32}, {""score"": ""0 - 1"", ""pct"": 10.8}, {""score"": ""1 - 2"", ""pct"": 10.27}]"
Haiti,Australia,Neutral,0.781,1.854,13.8,23.6,62.7,14.3,2.5,3.6,62.8,7.7,9.1,20.4,79.6,"[{""score"": ""0 - 1"", ""pct"": 13.669999999999998}, {""score"": ""0 - 2"", ""pct"": 11.76}, {""score"": ""1 - 1"", ""pct"": 10.440000000000001}]"
Haiti,Iran,Neutral,0.817,1.885,14.6,22.4,63.0,13.9,2.6,3.4,65.0,7.3,7.8,19.9,80.1,"[{""score"": ""0 - 1"", ""pct"": 13.68}, {""score"": ""0 - 2"", ""pct"": 11.709999999999999}, {""score"": ""1 - 1"", ""pct"": 10.530000000000001}]"
Haiti,Panama,Neutral,1.072,1.509,26.4,27.0,46.6,26.2,4.8,6.2,46.8,7.2,8.8,37.2,62.8,"[{""score"": ""1 - 1"", ""pct"": 12.6}, {""score"": ""0 - 1"", ""pct"": 12.370000000000001}, {""score"": ""1 - 2"", ""pct"": 8.75}]"
Haiti,Austria,Neutral,0.847,1.99,14.1,21.6,64.3,13.9,2.8,3.4,64.1,7.8,7.9,20.2,79.8,"[{""score"": ""0 - 1"", ""pct"": 11.88}, {""score"": ""0 - 2"", ""pct"": 11.29}, {""score"": ""1 - 1"", ""pct"": 9.82}]"
Haiti,Egypt,Neutral,0.861,1.617,18.6,25.6,55.9,18.7,3.8,5.0,55.6,7.6,9.4,27.4,72.6,"[{""score"": ""0 - 1"", ""pct"": 13.88}, {""score"": ""1 - 1"", ""pct"": 11.18}, {""score"": ""0 - 2"", ""pct"": 11.06}]"
Haiti,Saudi Arabia,Neutral,1.081,1.252,31.1,30.0,38.9,30.6,5.9,7.7,40.1,6.7,9.0,44.2,55.8,"[{""score"": ""1 - 1"", ""pct"": 13.71}, {""score"": ""0 - 1"", ""pct"": 11.82}, {""score"": ""0 - 0"", ""pct"": 10.870000000000001}]"
