home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Morocco,Canada,Neutral,1.631,1.069,50.3,25.5,24.2,49.7,7.0,8.6,24.6,4.5,5.6,65.3,34.7,"[{""score"": ""1 - 1"", ""pct"": 11.51}, {""score"": ""1 - 0"", ""pct"": 11.05}, {""score"": ""2 - 1"", ""pct"": 9.73}]"
Morocco,Colombia,Neutral,1.214,1.486,30.6,27.3,42.1,29.7,5.7,6.5,43.7,6.5,8.0,41.8,58.2,"[{""score"": ""1 - 1"", ""pct"": 12.379999999999999}, {""score"": ""0 - 1"", ""pct"": 9.700000000000001}, {""score"": ""1 - 2"", ""pct"": 8.9}]"
Morocco,France,Neutral,1.073,1.627,24.3,25.8,49.9,24.0,4.7,6.0,49.5,7.0,8.8,34.7,65.3,"[{""score"": ""1 - 1"", ""pct"": 11.709999999999999}, {""score"": ""0 - 1"", ""pct"": 11.020000000000001}, {""score"": ""0 - 2"", ""pct"": 9.24}]"
Morocco,Argentina,Neutral,0.873,1.827,16.6,23.2,60.2,16.4,3.1,4.3,59.9,7.7,8.5,23.8,76.2,"[{""score"": ""0 - 1"", ""pct"": 12.8}, {""score"": ""1 - 1"", ""pct"": 10.8}, {""score"": ""0 - 2"", ""pct"": 10.76}]"
Morocco,Algeria,Neutral,1.64,1.06,50.8,25.3,23.8,50.4,7.3,9.0,23.6,4.3,5.4,66.7,33.3,"[{""score"": ""1 - 1"", ""pct"": 11.87}, {""score"": ""1 - 0"", ""pct"": 11.85}, {""score"": ""2 - 1"", ""pct"": 9.47}]"
Morocco,Germany,Neutral,1.455,1.245,41.9,27.4,30.6,41.6,6.7,8.5,31.2,5.7,6.4,56.7,43.3,"[{""score"": ""1 - 1"", ""pct"": 12.41}, {""score"": ""1 - 0"", ""pct"": 10.43}, {""score"": ""2 - 1"", ""pct"": 9.09}]"
Morocco,Saudi Arabia,Neutral,2.062,0.638,71.4,19.1,9.5,71.4,7.2,7.8,9.3,1.8,2.4,86.5,13.6,"[{""score"": ""1 - 0"", ""pct"": 14.469999999999999}, {""score"": ""2 - 0"", ""pct"": 13.87}, {""score"": ""3 - 0"", ""pct"": 9.71}]"
Morocco,Tunisia,Neutral,1.986,0.714,67.0,21.2,11.8,67.6,7.3,7.7,12.0,2.6,2.9,82.5,17.5,"[{""score"": ""1 - 0"", ""pct"": 13.69}, {""score"": ""2 - 0"", ""pct"": 13.15}, {""score"": ""1 - 1"", ""pct"": 9.69}]"
Morocco,Paraguay,Neutral,1.622,1.078,49.6,26.4,24.0,50.6,7.0,8.4,23.8,4.2,6.0,66.0,34.0,"[{""score"": ""1 - 1"", ""pct"": 12.42}, {""score"": ""1 - 0"", ""pct"": 11.26}, {""score"": ""2 - 1"", ""pct"": 9.1}]"
Morocco,Haiti,Neutral,2.018,0.682,69.6,19.8,10.6,68.5,7.5,8.0,10.7,2.2,3.0,84.1,15.9,"[{""score"": ""1 - 0"", ""pct"": 14.99}, {""score"": ""2 - 0"", ""pct"": 13.700000000000001}, {""score"": ""2 - 1"", ""pct"": 9.24}]"
